time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s),acc_Body_Y(m/s),acc_Body_Z(m/s),Isp(s),Mach number,attitude_azimth(deg),attitude_elevation(deg),attack of angle alpha(deg),attack of angle beta(deg),all attack of angle gamma(deg),dynamic pressure(Pa),airforce_Body_X[N],airforce_Body_Y[N],airforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
258.9,13788.788,0,31.197682,133.33713,45430.689,-3849111.6,3928000.1,3308193.5,-467.82392,-1344.0267,-431.8948,-41.789559,873.78938,764.77691,7.9218458,5.4689906,-0.47933662,-3.5574307,0.3046745,-11.91032,0,3.6216465,95.664436,-6.926229,-1.7776218,-1.9773956,2.6580104,1243.398,-12.43398,0,0,14248.069,0,0,0,0,30,90,215091.7,31.179695,133.75784,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1487,9.3083833e+09,0,0.00090174568,0,0,1,
259.9,13788.788,0,31.197309,133.34618,44665.353,-3849575.4,3926659,3307761.4,-459.83376,-1337.9965,-432.13623,-41.486617,864.05446,765.75123,8.0589985,6.6072019,0.0037319085,-3.8318544,0.33268543,-13.123652,0,3.6154756,95.63568,-6.926229,-1.7776218,-1.9773956,2.6580104,1367.5673,-13.675673,0,0,14248.069,0,0,0,0,30,90,215956.39,31.179732,133.75615,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1479,9.2018526e+09,0,0.00099179658,0,0,1,
260.9,13788.788,0,31.196939,133.35513,43899.485,-3850031.2,3925324.5,3307329.4,-451.70513,-1330.7803,-431.87254,-41.136401,853.38957,765.82839,8.1985176,7.8414505,0.53116823,-4.1201455,0.36278342,-14.441879,0,3.6054758,95.669366,-6.926229,-1.7776218,-1.9773956,2.6580104,1502.2486,-15.022486,0,0,14248.069,0,0,0,0,30,90,216811.05,31.179775,133.75433,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1470,9.0761878e+09,0,0.001089471,0,0,1,
261.9,13788.788,0,31.196572,133.36396,43134.022,-3850478.8,3923997.9,3306897.8,-443.43653,-1322.2813,-431.05872,-40.735173,841.72526,764.92767,8.3386057,9.1726536,1.1041083,-4.4205533,0.39493319,-15.866511,0,3.5912543,95.658685,-6.926229,-1.7776218,-1.9773956,2.6580104,1647.554,-16.47554,0,0,14248.069,0,0,0,0,30,90,217654.71,31.179825,133.75237,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1459,8.9301371e+09,0,0.0011948505,0,0,1,
262.9,13788.788,0,31.196209,133.37267,42369.983,-3850918,3922680.4,3306467.4,-435.02847,-1312.4031,-429.64907,-40.279225,828.99358,762.96689,8.47701,10.599422,1.7227784,-4.7305816,0.42903742,-17.396652,0,3.5724099,95.657042,-6.926229,-1.7776218,-1.9773956,2.6580104,1803.3468,-18.033468,0,0,14248.069,0,0,0,0,30,90,218486.35,31.179882,133.75025,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1447,8.7625766e+09,0,0.0013078356,0,0,1,
263.9,13788.788,0,31.19585,133.38124,41608.469,-3851348.8,3921373.5,3306038.8,-426.48398,-1301.052,-427.59822,-39.764985,815.13023,759.86434,8.6109887,12.117471,2.3862297,-5.0468841,0.46492337,-19.028358,0,3.5485424,95.634859,-6.926229,-1.7776218,-1.9773956,2.6580104,1969.1765,-19.691765,0,0,14248.069,0,0,0,0,30,90,219304.86,31.179946,133.74798,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1434,8.5725749e+09,0,0.0014280997,0,0,1,
264.9,13788.788,0,31.195497,133.38966,40850.662,-3851770.9,3920078.8,3305612.5,-417.80905,-1288.1403,-424.86246,-39.189147,800.07723,755.54104,8.7372981,13.719012,3.0920582,-5.3651786,0.50232994,-20.753979,0,3.5192633,95.639788,-6.926229,-1.7776218,-1.9773956,2.6580104,2144.2134,-21.442134,0,0,14248.069,0,0,0,0,30,90,220109.08,31.180018,133.74553,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1419,8.3594641e+09,0,0.0015550412,0,0,1,
265.9,13788.788,0,31.195148,133.39792,40097.819,-3852184.4,3918797.8,3305189.3,-409.01318,-1273.59,-421.40133,-38.548818,783.78586,749.9236,8.8522083,15.392191,3.8361316,-5.680197,0.5408963,-22.561529,0,3.4842095,95.64061,-6.926229,-1.7776218,-1.9773956,2.6580104,2327.1867,-23.271867,0,0,14248.069,0,0,0,0,30,90,220897.81,31.180098,133.74291,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1402,8.1229178e+09,0,0.0016877384,0,0,1,
266.9,13788.788,0,31.194806,133.406,39351.267,-3852588.9,3917532.2,3304769.9,-400.10981,-1257.3374,-417.17946,-37.84169,766.22005,742.94749,8.9515579,17.120625,4.6123489,-5.9856858,0.58015392,-24.434165,0,3.4430595,95.64061,-6.926229,-1.7776218,-1.9773956,2.6580104,2516.3335,-25.163335,0,0,14248.069,0,0,0,0,30,90,221669.78,31.180186,133.7401,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1383,7.8630298e+09,0,0.0018249127,0,0,1,
267.9,13788.788,0,31.19447,133.41389,38612.394,-3852984.6,3916283.7,3304355.2,-391.11674,-1239.3374,-412.16864,-37.066224,747.35997,734.56075,9.0308543,18.883115,5.4124691,-6.2744775,0.61952377,-26.349848,0,3.395551,95.633216,-6.926229,-1.7776218,-1.9773956,2.6580104,2709.3678,-27.093678,0,0,14248.069,0,0,0,0,30,90,222423.7,31.180283,133.73708,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1363,7.5803886e+09,0,0.0019649064,0,0,1,
268.9,13788.788,0,31.194141,133.42158,37882.628,-3853371.2,3915054.1,3303945.9,-382.05635,-1219.5685,-406.35001,-36.221838,727.20563,724.72788,9.085427,20.653647,6.2260472,-6.5386484,0.65832087,-28.281292,0,3.3414999,95.639788,-6.926229,-1.7776218,-1.9773956,2.6580104,2903.4785,-29.034785,0,0,14248.069,0,0,0,0,30,90,223158.29,31.180389,133.73386,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1341,7.2761405e+09,0,0.0021056807,0,0,1,
269.9,13788.788,0,31.193821,133.42906,37163.426,-3853748.7,3913845.2,3303542.8,-372.95568,-1198.0375,-399.71623,-35.309085,705.78022,713.43373,9.1106334,22.401734,7.0405182,-6.7697725,0.6957678,-30.196287,0,3.2808194,95.64061,-6.926229,-1.7776218,-1.9773956,2.6580104,3095.367,-30.95367,0,0,14248.069,0,0,0,0,30,90,223872.25,31.180505,133.73043,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1316,6.9520322e+09,0,0.0022448434,0,0,1,
270.9,13788.788,0,31.193508,133.4363,36456.245,-3854117.1,3912658.6,3303146.7,-363.84633,-1174.7838,-392.27347,-34.329806,683.13294,700.68716,9.1021109,24.09319,7.8414622,-6.9592751,0.73101856,-32.058483,0,3.2135375,95.64061,-6.926229,-1.7776218,-1.9773956,2.6580104,3281.3293,-32.813293,0,0,14248.069,0,0,0,0,30,90,224564.33,31.18063,133.72678,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1290,6.6104253e+09,0,0.0023797083,0,0,1,
271.9,13788.788,0,31.193205,133.44331,35762.524,-3854476.4,3911496.2,3302758.5,-354.76398,-1149.8822,-384.04307,-33.287251,659.34091,686.52395,9.0560611,25.691355,8.6130707,-7.0988721,0.76319269,-33.828647,0,3.1398115,95.670188,-6.926229,-1.7776218,-1.9773956,2.6580104,3457.3889,-34.573889,0,0,14248.069,0,0,0,0,30,90,225233.35,31.180766,133.7229,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1263,6.2542745e+09,0,0.0025073914,0,0,1,
272.9,13788.788,0,31.192911,133.45006,35083.648,-3854826.6,3910359.4,3302378.9,-345.74771,-1123.4447,-375.06262,-32.186125,634.50987,671.00885,8.9695436,27.158739,9.3388086,-7.1810696,0.79141863,-35.466397,0,3.0599382,95.658685,-6.926229,-1.7776218,-1.9773956,2.6580104,3619.4743,-36.194743,0,0,14248.069,0,0,0,0,30,90,225878.22,31.18091,133.7188,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1233,5.8870652e+09,0,0.0026249401,0,0,1,
273.9,13788.788,0,31.192628,133.45655,34420.926,-3855167.9,3909249.7,3302008.6,-336.839,-1095.6205,-365.38624,-31.032578,608.77342,654.23619,8.8407467,28.459005,10.002242,-7.1996801,0.81488319,-36.932299,0,2.9743567,95.649648,-6.926229,-1.7776218,-1.9773956,2.6580104,3763.6341,-37.636341,0,0,14248.069,0,0,0,0,30,90,226497.94,31.181065,133.71448,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1203,5.5127099e+09,0,0.0027294886,0,0,1,
274.9,13788.788,0,31.192355,133.46276,33775.554,-3855500.3,3908168.5,3301648.3,-328.08048,-1066.5935,-355.08406,-29.834099,582.29057,636.32899,8.6692055,29.559115,10.587967,-7.1503025,0.83288304,-38.190171,0,2.8836445,95.65622,-6.926229,-1.7776218,-1.9773956,2.6580104,3886.2703,-38.862703,0,0,14248.069,0,0,0,0,30,90,227091.69,31.18123,133.70993,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1171,5.1354064e+09,0,0.0028184277,0,0,1,
275.9,13788.788,0,31.192093,133.4687,33148.596,-3855824.1,3907116.9,3301298.6,-319.51452,-1036.5783,-344.24071,-28.599337,555.24171,617.43635,8.4559313,30.431441,11.082555,-7.0307076,0.84487256,-39.209361,0,2.7885053,95.664436,-6.926229,-1.7776218,-1.9773956,2.6580104,3984.3678,-39.843678,0,0,14248.069,0,0,0,0,30,90,227658.8,31.181403,133.70518,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1138,4.7594686e+09,0,0.0028895706,0,0,1,
276.9,13788.788,0,31.191842,133.47435,32540.953,-3856139.4,3906095.6,3300960,-311.18171,-1005.8134,-332.9529,-27.337837,527.82308,597.72922,8.2034333,31.055594,11.475404,-6.8410768,0.85050259,-39.966753,0,2.6897481,95.657864,-6.926229,-1.7776218,-1.9773956,2.6580104,4055.6936,-40.556936,0,0,14248.069,0,0,0,0,30,90,228198.81,31.181586,133.70022,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1104,4.3891421e+09,0,0.0029412981,0,0,1,
277.9,13788.788,0,31.191602,133.47972,31953.347,-3856446.6,3905105.4,3300632.8,-303.11946,-974.55434,-321.32645,-26.05974,500.24051,577.39517,7.9148978,31.406777,11.753572,-6.581768,0.84934979,-40.434198,0,2.5877871,95.723592,-6.926229,-1.7776218,-1.9773956,2.6580104,4097.5181,-40.975181,0,0,14248.069,0,0,0,0,30,90,228711.43,31.181776,133.69508,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1069,4.028428e+09,0,0.0029716303,0,0,1,
278.9,13788.788,0,31.191374,133.4848,31386.279,-3856745.8,3904146.6,3300317.4,-295.3654,-943.15847,-309.51528,-24.778865,472.77197,556.70859,7.5892472,31.34317,11.850612,-6.2348208,0.83839196,-40.45614,0,2.4793038,95.730986,-6.926229,-1.7776218,-1.9773956,2.6580104,4094.234,-40.94234,0,0,14248.069,0,0,0,0,30,90,229196.63,31.181973,133.68979,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1035,3.6819635e+09,0,0.0029692486,0,0,1,
279.9,13788.788,0,31.191157,133.48959,30839.963,-3857037.4,3903219,3300013.8,-287.94786,-911.9489,-297.6607,-23.507672,445.6648,535.92177,7.2429404,31.037082,11.841334,-5.8377539,0.82175576,-40.21733,0,2.3711798,95.701408,-6.926229,-1.7776218,-1.9773956,2.6580104,4064.7119,-40.647119,0,0,14248.069,0,0,0,0,30,90,229654.64,31.182176,133.68438,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1001,3.3533083e+09,0,0.0029478384,0,0,1,
280.9,13788.788,0,31.190952,133.49411,30314.407,-3857321.8,3902322.5,3299722,-280.88422,-881.15829,-285.86568,-22.255223,419.09516,515.21856,6.88253,30.509229,11.732948,-5.3998159,0.80007237,-39.738699,0,2.2642692,95.698122,-6.926229,-1.7776218,-1.9773956,2.6580104,4011.1873,-40.111873,0,0,14248.069,0,0,0,0,30,90,230085.91,31.182383,133.67889,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,968,3.0444694e+09,0,0.0029090209,0,0,1,
281.9,13788.788,0,31.190758,133.49835,29809.442,-3857599.3,3901456.5,3299442,-274.18535,-850.99572,-274.2246,-21.029615,393.21813,494.7679,6.5144457,29.785676,11.535233,-4.9307617,0.77408049,-39.047091,0,2.1593464,95.683333,-6.926229,-1.7776218,-1.9773956,2.6580104,3936.4793,-39.364793,0,0,14248.069,0,0,0,0,30,90,230491.05,31.182593,133.67333,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,935,2.7567787e+09,0,0.0028548407,0,0,1,
282.9,13788.788,0,31.190574,133.50232,29324.737,-3857870.3,3900620.3,3299173.5,-267.85588,-821.64234,-262.82113,-19.837819,368.16476,474.71981,6.1446917,28.895969,11.25978,-4.4403186,0.74457832,-38.173298,0,2.0570891,95.674296,-6.926229,-1.7776218,-1.9773956,2.6580104,3843.7891,-38.437891,0,0,14248.069,0,0,0,0,30,90,230870.82,31.182805,133.66774,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,903,2.4909289e+09,0,0.0027876192,0,0,1,
283.9,13788.788,0,31.190401,133.50604,28859.825,-3858135.1,3899812.9,3298916.3,-261.89473,-793.24877,-251.72675,-18.685583,344.04069,455.20287,5.7786142,27.871297,10.919211,-3.9377268,0.71237812,-37.1501,0,1.9580682,95.688263,-6.926229,-1.7776218,-1.9773956,2.6580104,3736.4998,-37.364998,0,0,14248.069,0,0,0,0,30,90,231226.07,31.183018,133.66214,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,872,2.2470402e+09,0,0.0027098101,0,0,1,
284.9,13788.788,0,31.190239,133.50951,28414.119,-3858394.2,3899033.4,3298669.9,-256.2959,-765.93433,-241.0001,-17.57742,320.92607,436.32289,5.4207489,26.742829,10.526457,-3.431384,0.67826704,-36.010485,0,1.8627429,95.712089,-6.926229,-1.7776218,-1.9773956,2.6580104,3617.996,-36.17996,0,0,14248.069,0,0,0,0,30,90,231557.79,31.18323,133.65657,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,842,2.0247468e+09,0,0.002623868,0,0,1,
285.9,13788.788,0,31.190086,133.51275,27986.939,-3858647.8,3898280.6,3298434.1,-251.04927,-739.78775,-230.68702,-16.516636,298.87664,418.16293,5.074746,25.540348,10.09414,-2.9286052,0.64297625,-34.786165,0,1.7714631,95.714554,-6.926229,-1.7776218,-1.9773956,2.6580104,3491.5146,-34.915146,0,0,14248.069,0,0,0,0,30,90,231866.99,31.18344,133.65106,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,814,1.8232934e+09,0,0.0025321403,0,0,1,
286.9,13788.788,0,31.189942,133.51576,27577.532,-3858896.4,3897553.4,3298208.4,-246.14152,-714.86915,-220.82105,-15.50542,277.92575,400.78421,4.7433638,24.291217,9.6340915,-2.4354944,0.60715943,-33.506444,0,1.6844745,95.721948,-6.926229,-1.7776218,-1.9773956,2.6580104,3360.0328,-33.600328,0,0,14248.069,0,0,0,0,30,90,232154.76,31.183647,133.64562,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,787,1.6416319e+09,0,0.0024367861,0,0,1,
287.9,13788.788,0,31.189807,133.51856,27185.096,-3859140.2,3896850.5,3297992.3,-241.55702,-691.21274,-211.42449,-14.544958,258.08689,384.22782,4.4285161,23.019711,9.1570153,-1.9569134,0.57138018,-32.197465,0,1.6019285,95.715376,-6.926229,-1.7776218,-1.9773956,2.6580104,3226.1939,-32.261939,0,0,14248.069,0,0,0,0,30,90,232422.19,31.183851,133.64029,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,762,1.4785126e+09,0,0.0023397226,0,0,1,
288.9,13788.788,0,31.18968,133.52116,26808.795,-3859379.6,3896170.6,3297785.4,-237.27859,-668.8302,-202.50956,-13.635565,239.35659,368.51686,4.1313575,21.746653,8.6722842,-1.4965275,0.53610715,-30.881794,0,1.5238933,95.684976,-6.926229,-1.7776218,-1.9773956,2.6580104,3092.2681,-30.922681,0,0,14248.069,0,0,0,0,30,90,232670.4,31.184051,133.63507,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,738,1.3325636e+09,0,0.002242596,0,0,1,
289.9,13788.788,0,31.189562,133.52356,26447.778,-3859614.9,3895512.4,3297587.1,-233.28824,-647.71415,-194.07981,-12.776831,221.71737,353.65892,3.8523907,20.489326,8.1878556,-1.0569066,0.50171548,-29.578287,0,1.4503657,95.68169,-6.926229,-1.7776218,-1.9773956,2.6580104,2960.1416,-29.601416,0,0,14248.069,0,0,0,0,30,90,232900.48,31.184245,133.62999,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,715,1.202358e+09,0,0.0021467743,0,0,1,
290.9,13788.788,0,31.189451,133.52579,26101.194,-3859846.3,3894874.7,3297397.1,-229.56775,-627.84165,-186.13155,-11.967754,205.14061,339.64853,3.5915832,19.261586,7.7102797,-0.63965918,0.46849268,-28.302184,0,1.3812841,95.711268,-7.0276635,-1.7776218,-1.9773956,2.6580104,2831.3288,-28.313288,0,0,14248.069,0,0,0,0,30,90,233113.5,31.184433,133.62507,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,693,1.086467e+09,0,0.0020533558,0,0,1,
291.9,13788.788,0,31.189347,133.52785,25768.203,-3860074.1,3894256.3,3297214.7,-226.09916,-609.17752,-178.65521,-11.206877,189.58924,326.46965,3.3484827,18.074116,7.2447737,-0.24558201,0.43664749,-27.065356,0,1.3165395,95.714554,-6.8360659,-1.7776218,-1.9773956,2.6580104,2706.9992,-27.069992,0,0,14248.069,0,0,0,0,30,90,233310.5,31.184615,133.6203,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,673,9.8349983e+08,0,0.0019631886,0,0,1,
292.9,13788.788,0,31.189249,133.52976,25447.986,-3860298.6,3893656,3297039.6,-222.86513,-591.67735,-171.63663,-10.4924,175.02007,314.09791,3.1223248,16.934766,6.7953406,0.12518754,0.4063202,-25.876646,0,1.255987,95.714554,-7.0163931,-1.7776218,-1.9773956,2.6580104,2588.0139,-25.880139,0,0,14248.069,0,0,0,0,30,90,233492.48,31.184791,133.61571,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,655,8.9213193e+08,0,0.0018768972,0,0,1,
293.9,13788.788,0,31.189158,133.53151,25139.749,-3860519.9,3893072.6,3296871.3,-219.84919,-575.29013,-165.05819,-9.8222879,161.38589,302.50267,2.9121281,15.848938,6.3649124,0.47302775,0.37759353,-24.742267,0,1.1994547,95.714554,-7.241803,-1.7776218,-1.9773956,2.6580104,2474.9669,-24.749669,0,0,14248.069,0,0,0,0,30,90,233660.4,31.184959,133.61129,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,637,8.1112373e+08,0,0.0017949125,0,0,1,
294.9,13788.788,0,31.189073,133.53313,24842.733,-3860738.3,3892505,3296709.4,-217.03593,-559.9605,-158.89979,-9.1943528,148.63713,291.64878,2.7167751,14.819969,5.9555015,0.79870248,0.35050315,-23.666203,0,1.1467525,95.714554,-6.5543034,-1.7776218,-1.9773956,2.6580104,2368.2271,-23.682271,0,0,14248.069,0,0,0,0,30,90,233815.17,31.18512,133.60705,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,621,7.3933099e+08,0,0.001717502,0,0,1,
295.9,13788.788,0,31.188993,133.53462,24556.217,-3860954,3891952.3,3296553.4,-214.41109,-545.63067,-153.13976,-8.6063286,136.7233,281.49809,2.5350786,13.849511,5.5683508,1.1032482,0.32504745,-22.650602,0,1.0976783,95.714554,-6.7797135,-1.7776218,-1.9773956,2.6580104,2267.9783,-22.679783,0,0,14248.069,0,0,0,0,30,90,233957.63,31.185275,133.60299,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,605,6.7570926e+08,0,0.0016447989,0,0,1,
296.9,13788.788,0,31.188918,133.53599,24279.516,-3861167.2,3891413.5,3296402.9,-211.96162,-532.24187,-147.75546,-8.0559271,125.59405,272.01073,2.3658341,12.937863,5.2040733,1.3878794,0.30119622,-21.696132,0,1.0520243,95.729343,-7.2192621,-1.7776218,-1.9773956,2.6580104,2174.2564,-21.742564,0,0,14248.069,0,0,0,0,30,90,234088.6,31.185422,133.59911,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,591,6.1931379e+08,0,0.0015768292,0,0,1,
297.9,13788.788,0,31.188848,133.53725,24011.988,-3861378,3890887.6,3296257.7,-209.67567,-519.73558,-142.72394,-7.5408829,115.20001,263.14612,2.20786,12.084279,4.8627791,1.653911,0.27889809,-20.802307,0,1.009581,95.864084,-7.061475,-1.7776218,-1.9773956,2.6580104,2086.9815,-20.869815,0,0,14248.069,0,0,0,0,30,90,234208.84,31.185562,133.5954,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,578,5.6929622e+08,0,0.0015135351,0,0,1,
298.9,13788.788,0,31.188782,133.53841,23753.03,-3861586.6,3890373.7,3296117.4,-207.54252,-508.05446,-138.02233,-7.0589866,105.49345,254.86373,2.0600267,11.287223,4.5441853,1.9026976,0.25808683,-19.967754,0,0.97014109,95.901056,-6.8360659,-1.7776218,-1.9773956,2.6580104,2005.9862,-20.059862,0,0,14248.069,0,0,0,0,30,90,234319.05,31.185696,133.59187,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,565,5.2489931e+08,0,0.0014547951,0,0,1,
299.9,13788.788,0,31.188721,133.53946,23502.079,-3861793.2,3889871.2,3295981.6,-205.55259,-497.14299,-133.6282,-6.6081096,96.428661,247.12379,1.921277,10.544587,4.2477111,2.1355866,0.23868646,-19.190455,0,0.93350175,95.925704,-6.9149586,-1.7776218,-1.9773956,2.6580104,1931.0392,-19.310392,0,0,14248.069,0,0,0,0,30,90,234419.9,31.185822,133.5885,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,554,4.8545029e+08,0,0.0014004416,0,0,1,
300.9,13788.788,0,31.188663,133.54042,23258.614,-3861997.8,3889379.2,3295850,-203.69727,-486.94798,-129.5198,-6.1862201,87.96228,239.88768,1.7906394,9.8538688,3.9725564,2.3538832,0.22061534,-18.467932,0,0.89946682,95.869014,-6.72336,-1.7776218,-1.9773956,2.6580104,1861.8646,-18.618646,0,0,14248.069,0,0,0,0,30,90,234512.01,31.185942,133.5853,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,543,4.5035376e+08,0,0.0013502743,0,0,1,
301.9,13788.788,0,31.18861,133.5413,23022.149,-3862200.6,3888897.1,3295722.5,-201.9689,-477.41886,-125.67629,-5.7913943,80.053431,233.11833,1.6672351,9.2123174,3.7177668,2.5588263,0.20378936,-17.79741,0,0.86784815,95.862441,-6.700819,-1.7776218,-1.9773956,2.6580104,1798.1572,-17.981572,0,0,14248.069,0,0,0,0,30,90,234595.94,31.186056,133.58225,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,533,4.1908434e+08,0,0.001304072,0,0,1,
302.9,13788.788,0,31.188559,133.5421,22792.234,-3862401.8,3888424.2,3295598.6,-200.36065,-468.50792,-122.07783,-5.4218212,72.663802,226.78041,1.5502809,8.6170441,3.4822862,2.7515715,0.18812445,-17.175933,0,0.83846649,95.862441,-7.2079915,-1.7776218,-1.9773956,2.6580104,1739.5954,-17.395954,0,0,14248.069,0,0,0,0,30,90,234672.24,31.186164,133.57935,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,523,3.9117949e+08,0,0.0012616014,0,0,1,
303.9,13788.788,0,31.188512,133.54282,22568.455,-3862601.4,3887959.9,3295478.2,-198.86641,-460.17033,-118.70566,-5.075805,65.75764,220.8405,1.4390889,8.0651116,3.2649981,2.9331819,0.17353829,-16.600467,0,0.81115208,95.862441,-6.6557379,-1.7776218,-1.9773956,2.6580104,1685.8505,-16.858505,0,0,14248.069,0,0,0,0,30,90,234741.41,31.186266,133.5766,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,515,3.6623269e+08,0,0.0012226241,0,0,1,
