time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s),acc_Body_Y(m/s),acc_Body_Z(m/s),Isp(s),Mach number,attitude_azimth(deg),attitude_elevation(deg),attack of angle alpha(deg),attack of angle beta(deg),all attack of angle gamma(deg),dynamic pressure(Pa),airforce_Body_X[N],airforce_Body_Y[N],airforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
1086.5,3803.5947,0,19.659298,177.86944,10223.753,-6012940.2,-252954.42,2135656.4,83.903992,-405.76265,-23.928106,-0.068403206,-29.927726,70.932875,-0.28468755,-0.0016784623,0.11198056,5.2542527,0.096512865,-8.6226057,0,0.23764261,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1009.7812,-10.097812,0,0,8226.037,0,0,0,0,30,90,4843102.6,19.659274,177.85831,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,415,11272231,-9.0220518,0.0026548077,0,0,0,
1087.5,3803.5947,0,19.659298,177.86916,10152.985,-6012856.4,-253360.19,2135632.5,83.621728,-405.76428,-23.816999,-0.068021284,-29.928589,70.603689,-0.27990563,-0.0015768382,0.11025717,5.2522875,0.096181323,-8.6181077,0,0.23629474,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1009.2946,-10.092946,0,0,8226.037,0,0,0,0,30,90,4843075.6,19.659274,177.85806,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,11183721,-9.0158474,0.0026535282,0,0,0,
1088.5,3803.5947,0,19.659297,177.86887,10082.544,-6012772.9,-253765.95,2135608.7,83.344063,-405.76581,-23.707549,-0.067652353,-29.929418,70.279394,-0.27547618,-0.0014853691,0.10866132,5.2505131,0.095854059,-8.6139311,0,0.23496738,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1008.8453,-10.088453,0,0,8226.037,0,0,0,0,30,90,4843048.6,19.659273,177.85781,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,11096926,-9.0096633,0.002652347,0,0,0,
1089.5,3803.5947,0,19.659297,177.86859,10012.425,-6012689.7,-254171.72,2135585.1,83.070681,-405.76725,-23.599642,-0.067295048,-29.930214,69.959651,-0.27133051,-0.0014016598,0.10716822,5.248892,0.095530327,-8.6100136,0,0.2336593,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1008.4261,-10.084261,0,0,8226.037,0,0,0,0,30,90,4843021.6,19.659273,177.85756,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,11011739,-9.0034948,0.002651245,0,0,0,
1090.5,3803.5947,0,19.659296,177.8683,9942.623,-6012606.8,-254577.49,2135561.5,82.801326,-405.76861,-23.493185,-0.066948196,-29.930982,69.644188,-0.26741555,-0.001323902,0.10575873,5.247395,0.095209548,-8.6063065,0,0.23236949,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1008.0314,-10.080314,0,0,8226.037,0,0,0,0,30,90,4842994.6,19.659272,177.85732,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10928072,-8.9973383,0.0026502072,0,0,0,
1091.5,3803.5947,0,19.659295,177.86802,9873.1348,-6012524.1,-254983.26,2135538.1,82.535787,-405.7699,-23.388102,-0.06661078,-29.931723,69.332784,-0.26369024,-0.0012507365,0.104418,5.2459997,0.09489127,-8.6027726,0,0.2310971,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1007.6568,-10.076568,0,0,8226.037,0,0,0,0,30,90,4842967.6,19.659272,177.85707,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10845850,-8.9911913,0.0026492222,0,0,0,
1092.5,3803.5947,0,19.659295,177.86773,9803.9561,-6012441.7,-255389.03,2135514.7,82.273893,-405.77112,-23.28433,-0.066281921,-29.93244,69.025253,-0.2601228,-0.0011811455,0.10313455,5.2446889,0.094575137,-8.5993828,0,0.22984145,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1007.2988,-10.072988,0,0,8226.037,0,0,0,0,30,90,4842940.5,19.659272,177.85682,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10765011,-8.9850515,0.0026482812,0,0,0,
1093.5,3803.5947,0,19.659294,177.86745,9735.0831,-6012359.6,-255794.8,2135491.5,82.015497,-405.77226,-23.181816,-0.065960856,-29.933135,68.721441,-0.25668861,-0.0011143715,0.10189947,5.243449,0.094260871,-8.5961145,0,0.22860192,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1006.9549,-10.069549,0,0,8226.037,0,0,0,0,30,90,4842913.5,19.659271,177.85657,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10685502,-8.9789174,0.0026473771,0,0,0,
1094.5,3803.5947,0,19.659294,177.86716,9666.512,-6012277.7,-256200.57,2135468.4,81.760477,-405.77334,-23.080517,-0.065646918,-29.933809,68.421217,-0.25336853,-0.0010498529,0.10070581,5.2422698,0.093948254,-8.5929503,0,0.227378,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1006.6231,-10.066231,0,0,8226.037,0,0,0,0,30,90,4842886.5,19.659271,177.85632,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10607275,-8.9727878,0.0026465047,0,0,0,
1095.5,3803.5947,0,19.659293,177.86688,9598.2395,-6012196.1,-256606.34,2135445.4,81.508727,-405.77436,-22.980393,-0.065339527,-29.934465,68.124469,-0.25014765,-0.00098717678,0.099548172,5.2411431,0.093637111,-8.5898766,0,0.22616922,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1006.3018,-10.063018,0,0,8226.037,0,0,0,0,30,90,4842859.5,19.65927,177.85607,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10530289,-8.9666617,0.0026456599,0,0,0,
1096.5,3803.5947,0,19.659292,177.86659,9530.262,-6012114.7,-257012.12,2135422.4,81.260153,-405.77532,-22.88141,-0.065038175,-29.935103,67.831096,-0.24701431,-0.00092604083,0.09842231,5.2400626,0.093327302,-8.5868826,0,0.22497519,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1005.9897,-10.059897,0,0,8226.037,0,0,0,0,30,90,4842832.5,19.65927,177.85583,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10454507,-8.9605384,0.0026448393,0,0,0,
1097.5,3803.5947,0,19.659292,177.86631,9462.5762,-6012033.5,-257417.89,2135399.6,81.014672,-405.77622,-22.783539,-0.064742415,-29.935724,67.541011,-0.24395933,-0.00086622579,0.097324888,5.2390235,0.093018715,-8.5839599,0,0.22379553,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1005.6858,-10.056858,0,0,8226.037,0,0,0,0,30,90,4842805.4,19.65927,177.85558,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10379896,-8.9544173,0.0026440403,0,0,0,
1098.5,3803.5947,0,19.659291,177.86602,9395.1789,-6011952.6,-257823.67,2135376.9,80.772211,-405.77705,-22.686752,-0.064451857,-29.936331,67.254135,-0.24097547,-0.00080757376,0.096253259,5.2380218,0.092711259,-8.5811019,0,0.22262992,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1005.3894,-10.053894,0,0,8226.037,0,0,0,0,30,90,4842778.4,19.659269,177.85533,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10306423,-8.9482982,0.0026432611,0,0,0,
1099.5,3803.5947,0,19.659291,177.86574,9328.0669,-6011872,-258229.45,2135354.2,80.5327,-405.77783,-22.591024,-0.064166155,-29.936923,66.970394,-0.23805694,-0.00074997202,0.095205311,5.2370544,0.09240486,-8.5783033,0,0.22147803,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1005.0998,-10.050998,0,0,8226.037,0,0,0,0,30,90,4842751.4,19.659269,177.85508,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10234061,-8.9421806,0.0026424998,0,0,0,
1100.5,3803.5947,0,19.65929,177.86545,9261.2371,-6011791.6,-258635.23,2135331.7,80.296076,-405.77855,-22.496334,-0.063885005,-29.937502,66.689723,-0.23519906,-0.00069334081,0.094179338,5.2361188,0.092099453,-8.5755598,0,0.22033957,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1004.8166,-10.048166,0,0,8226.037,0,0,0,0,30,90,4842724.4,19.659268,177.85483,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10162781,-8.9360644,0.0026417553,0,0,0,
1101.5,3803.5947,0,19.65929,177.86516,9194.6864,-6011711.4,-259041.01,2135309.2,80.062282,-405.77922,-22.402659,-0.063608137,-29.938069,66.412059,-0.23239806,-0.00063762415,0.09317395,5.2352131,0.091794987,-8.5728679,0,0.21921428,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1004.5394,-10.045394,0,0,8226.037,0,0,0,0,30,90,4842697.3,19.659268,177.85459,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10092560,-8.9299494,0.0026410265,0,0,0,
1102.5,3803.5947,0,19.659289,177.86488,9128.412,-6011631.4,-259446.79,2135286.9,79.831262,-405.77983,-22.309979,-0.063335313,-29.938624,66.137342,-0.2296508,-0.000582783,0.092188,5.2343356,0.091491418,-8.5702246,0,0.21810189,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1004.2678,-10.042678,0,0,8226.037,0,0,0,0,30,90,4842670.3,19.659268,177.85434,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,10023372,-8.9238356,0.0026403125,0,0,0,
1103.5,3803.5947,0,19.659288,177.86459,9062.4108,-6011551.7,-259852.57,2135264.6,79.602964,-405.78038,-22.218277,-0.063066318,-29.939168,65.865518,-0.22695466,-0.00052879015,0.091220526,5.2334849,0.091188705,-8.5676276,0,0.21700216,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1004.0016,-10.040016,0,0,8226.037,0,0,0,0,30,90,4842643.3,19.659267,177.85409,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,9955194.3,-8.9177228,0.0026396125,0,0,0,
1104.5,3803.5947,0,19.659288,177.86431,8996.68,-6011472.2,-260258.35,2135242.4,79.377337,-405.78089,-22.127532,-0.062800965,-29.939701,65.596533,-0.22430742,-0.00047562656,0.090270713,5.2326598,0.090886815,-8.5650749,0,0.21591484,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1003.7405,-10.037405,0,0,8226.037,0,0,0,0,30,90,4842616.2,19.659267,177.85384,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,9888004.8,-8.911611,0.002638926,0,0,0,
1105.5,3803.5947,0,19.659287,177.86402,8931.2168,-6011393,-260664.13,2135220.3,79.154333,-405.78134,-22.03773,-0.062539084,-29.940224,65.330335,-0.22170717,-0.00042327858,0.089337858,5.2318594,0.090585718,-8.5625646,0,0.21483971,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1003.4843,-10.034843,0,0,8226.037,0,0,0,0,30,90,4842589.2,19.659266,177.85359,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,414,9821782.2,-8.9055002,0.0026382524,0,0,0,
1106.5,3803.5947,0,19.659287,177.86374,8866.0184,-6011313.9,-261069.91,2135198.4,78.933907,-405.78173,-21.948851,-0.062280523,-29.940737,65.066877,-0.21915224,-0.00037173597,0.088421346,5.2310828,0.090285386,-8.5600953,0,0.21377655,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1003.2328,-10.032328,0,0,8226.037,0,0,0,0,30,90,4842562.2,19.659266,177.85335,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9756505.9,-8.8993905,0.0026375913,0,0,0,
1107.5,3803.5947,0,19.659286,177.86345,8801.0821,-6011235.1,-261475.69,2135176.4,78.716014,-405.78208,-21.860882,-0.062025146,-29.941242,64.806111,-0.21664115,-0.00032099058,0.087520632,5.2303292,0.089985796,-8.5576655,0,0.21272515,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1002.9859,-10.029859,0,0,8226.037,0,0,0,0,30,90,4842535.1,19.659265,177.8531,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9692156.1,-8.8932818,0.0026369422,0,0,0,
1108.5,3803.5947,0,19.659286,177.86317,8736.4053,-6011156.5,-261881.47,2135154.6,78.500611,-405.78237,-21.773805,-0.061772829,-29.941737,64.547991,-0.21417254,-0.00027103527,0.086635224,5.2295979,0.089686923,-8.555274,0,0.21168528,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1002.7435,-10.027435,0,0,8226.037,0,0,0,0,30,90,4842508.1,19.659265,177.85285,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9628713.5,-8.8871742,0.0026363048,0,0,0,
1109.5,3803.5947,0,19.659285,177.86288,8671.9853,-6011078.1,-262287.26,2135132.9,78.287655,-405.78262,-21.687606,-0.061523461,-29.942225,64.292472,-0.21174521,-0.00022186333,0.085764675,5.2288883,0.089388748,-8.5529197,0,0.21065677,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1002.5053,-10.025053,0,0,8226.037,0,0,0,0,30,90,4842481.1,19.659265,177.8526,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9566159.5,-8.8810676,0.0026356787,0,0,0,
1110.5,3803.5947,0,19.659284,177.8626,8607.8195,-6010999.9,-262693.04,2135111.3,78.077107,-405.78282,-21.602271,-0.061276942,-29.942704,64.039511,-0.20935803,-0.000173468,0.084908573,5.2281997,0.08909125,-8.5506015,0,0.2096394,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1002.2714,-10.022714,0,0,8226.037,0,0,0,0,30,90,4842454,19.659264,177.85236,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9504475.9,-8.8749622,0.0026350636,0,0,0,
1111.5,3803.5947,0,19.659284,177.86231,8543.9054,-6010921.9,-263098.82,2135089.7,77.868926,-405.78297,-21.517784,-0.061033179,-29.943175,63.789066,-0.20700994,-0.00012584219,0.084066535,5.2275317,0.088794412,-8.5483185,0,0.20863299,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1002.0415,-10.020415,0,0,8226.037,0,0,0,0,30,90,4842427,19.659264,177.85211,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9443645.4,-8.868858,0.0026344593,0,0,0,
1112.5,3803.5947,0,19.659283,177.86203,8480.2406,-6010844.2,-263504.6,2135068.2,77.663075,-405.78307,-21.434133,-0.060792089,-29.943639,63.541095,-0.20469998,-7.8978333e-05,0.0832382,5.2268838,0.088498216,-8.5460699,0,0.20763735,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1001.8156,-10.018156,0,0,8226.037,0,0,0,0,30,90,4842399.9,19.659263,177.85186,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9383650.6,-8.862755,0.0026338654,0,0,0,
1113.5,3803.5947,0,19.659283,177.86174,8416.8224,-6010766.6,-263910.39,2135046.8,77.459514,-405.78313,-21.351304,-0.060553594,-29.944095,63.29556,-0.20242719,-3.2868317e-05,0.08242323,5.2262554,0.088202646,-8.5438546,0,0.20665229,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1001.5936,-10.015936,0,0,8226.037,0,0,0,0,30,90,4842372.9,19.659263,177.85161,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9324475.1,-8.8566533,0.0026332817,0,0,0,
1114.5,3803.5947,0,19.659282,177.86146,8353.6486,-6010689.3,-264316.17,2135025.5,77.258208,-405.78314,-21.269282,-0.060317623,-29.944544,63.052421,-0.2001907,1.2496555e-05,0.081621302,5.225646,0.087907685,-8.541672,0,0.20567766,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1001.3754,-10.013754,0,0,8226.037,0,0,0,0,30,90,4842345.9,19.659263,177.85137,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9266102.7,-8.8505529,0.0026327079,0,0,0,
1115.5,3803.5947,0,19.659282,177.86117,8290.7168,-6010612.1,-264721.95,2135004.3,77.059121,-405.7831,-21.188057,-0.060084111,-29.944987,62.811639,-0.19798967,5.7125533e-05,0.080832109,5.2250553,0.08761332,-8.5395212,0,0.20471326,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1001.1608,-10.011608,0,0,8226.037,0,0,0,0,30,90,4842318.8,19.659262,177.85112,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9208517.7,-8.8444539,0.0026321438,0,0,0,
1116.5,3803.5947,0,19.659281,177.86089,8228.0246,-6010535.1,-265127.74,2134983.1,76.862217,-405.78302,-21.107614,-0.059852997,-29.945423,62.573178,-0.19582327,0.00010102838,0.080055355,5.2244828,0.087319535,-8.5374015,0,0.20375893,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1000.9499,-10.009499,0,0,8226.037,0,0,0,0,30,90,4842291.8,19.659262,177.85087,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9151704.7,-8.8383563,0.0026315893,0,0,0,
1117.5,3803.5947,0,19.659281,177.8606,8165.5697,-6010458.4,-265533.52,2134962.1,76.667463,-405.7829,-21.027942,-0.059624225,-29.945852,62.337002,-0.19369073,0.00014421532,0.079290759,5.2239281,0.087026317,-8.5353122,0,0.20281451,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1000.7425,-10.007425,0,0,8226.037,0,0,0,0,30,90,4842264.7,19.659262,177.85062,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9095648.9,-8.8322602,0.002631044,0,0,0,
1118.5,3803.5947,0,19.65928,177.86032,8103.3498,-6010381.8,-265939.3,2134941.1,76.474825,-405.78273,-20.949029,-0.059397741,-29.946276,62.103073,-0.1915913,0.00018669698,0.078538046,5.2233909,0.086733653,-8.5332525,0,0.20187983,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1000.5385,-10.005385,0,0,8226.037,0,0,0,0,30,90,4842237.7,19.659261,177.85038,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,9040335.6,-8.8261657,0.0026305077,0,0,0,
1119.5,3803.5947,0,19.65928,177.86003,8041.3628,-6010305.4,-266345.08,2134920.2,76.28427,-405.78253,-20.870862,-0.059173496,-29.946693,61.871359,-0.18952425,0.00022848429,0.077796954,5.2228706,0.086441529,-8.5312219,0,0.20095474,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1000.3379,-10.003379,0,0,8226.037,0,0,0,0,30,90,4842210.6,19.659261,177.85013,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8985750.7,-8.8200727,0.0026299804,0,0,0,
1120.5,3803.5947,0,19.659279,177.85975,7979.6064,-6010229.2,-266750.87,2134899.3,76.095766,-405.78228,-20.793431,-0.058951444,-29.947104,61.641824,-0.18748887,0.00026958846,0.077067227,5.222367,0.086149934,-8.5292197,0,0.20003909,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1000.1406,-10.001406,0,0,8226.037,0,0,0,0,30,90,4842183.6,19.65926,177.84988,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8931880.5,-8.8139814,0.0026294616,0,0,0,
1121.5,3803.5947,0,19.659278,177.85946,7918.0784,-6010153.2,-267156.65,2134878.6,75.909282,-405.78199,-20.716724,-0.05873154,-29.947509,61.414435,-0.18548448,0.0003100209,0.076348621,5.2218797,0.085858856,-8.5272453,0,0.19913272,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,999.94656,-9.9994656,0,0,8226.037,0,0,0,0,30,90,4842156.5,19.65926,177.84964,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8878711.3,-8.8078919,0.0026289514,0,0,0,
1122.5,3803.5947,0,19.659278,177.85918,7856.7768,-6010077.4,-267562.43,2134857.9,75.724787,-405.78166,-20.64073,-0.058513742,-29.947909,61.189161,-0.18351042,0.00034979317,0.075640894,5.2214083,0.085568283,-8.525298,0,0.19823548,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,999.75563,-9.9975563,0,0,8226.037,0,0,0,0,30,90,4842129.5,19.65926,177.84939,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8826230.2,-8.801804,0.0026284495,0,0,0,
1123.5,3803.5947,0,19.659277,177.85889,7795.6994,-6010001.8,-267968.21,2134837.3,75.542251,-405.78129,-20.565438,-0.058298012,-29.948303,60.965968,-0.18156604,0.00038891691,0.074943817,5.2209525,0.085278204,-8.5233773,0,0.19734723,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,999.5678,-9.995678,0,0,8226.037,0,0,0,0,30,90,4842102.4,19.659259,177.84914,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8774424.2,-8.795718,0.0026279556,0,0,0,
1124.5,3803.5947,0,19.659277,177.85861,7734.8442,-6009926.3,-268373.99,2134816.8,75.361645,-405.78088,-20.490839,-0.058084311,-29.948692,60.744826,-0.17965073,0.00042740381,0.074257164,5.220512,0.084988607,-8.5214827,0,0.19646784,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,999.38298,-9.9938298,0,0,8226.037,0,0,0,0,30,90,4842075.4,19.659259,177.8489,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8723280.9,-8.7896339,0.0026274697,0,0,0,
1125.5,3803.5947,0,19.659276,177.85832,7674.2091,-6009851.1,-268779.77,2134796.3,75.18294,-405.78043,-20.416921,-0.057872604,-29.949075,60.525705,-0.17776387,0.00046526557,0.073580716,5.2200864,0.084699484,-8.5196134,0,0.19559716,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,999.20112,-9.9920112,0,0,8226.037,0,0,0,0,30,90,4842048.3,19.659258,177.84865,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8672788.1,-8.7835517,0.0026269916,0,0,0,
1126.5,3803.5947,0,19.659276,177.85804,7613.7921,-6009776,-269185.55,2134775.9,75.006108,-405.77995,-20.343674,-0.057662855,-29.949453,60.308574,-0.17590488,0.00050251382,0.072914261,5.2196754,0.084410823,-8.5177691,0,0.19473505,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,999.02216,-9.9902216,0,0,8226.037,0,0,0,0,30,90,4842021.3,19.659258,177.8484,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8622933.8,-8.7774715,0.0026265211,0,0,0,
1127.5,3803.5947,0,19.659275,177.85775,7553.5913,-6009701,-269591.33,2134755.6,74.831121,-405.77943,-20.271089,-0.057455032,-29.949827,60.093403,-0.17407317,0.00053916015,0.072257592,5.2192788,0.084122614,-8.5159492,0,0.19388139,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,998.84603,-9.9884603,0,0,8226.037,0,0,0,0,30,90,4841994.2,19.659258,177.84816,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8573706.6,-8.7713933,0.002626058,0,0,0,
1128.5,3803.5947,0,19.659275,177.85747,7493.6047,-6009626.3,-269997.11,2134735.4,74.657953,-405.77887,-20.199156,-0.057249103,-29.950195,59.880165,-0.1722682,0.00057521607,0.07161051,5.2188962,0.083834849,-8.5141532,0,0.19303605,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,998.67267,-9.9867267,0,0,8226.037,0,0,0,0,30,90,4841967.2,19.659257,177.84791,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8525094.9,-8.7653172,0.0026256023,0,0,0,
1129.5,3803.5947,0,19.659274,177.85718,7433.8303,-6009551.7,-270402.89,2134715.2,74.486576,-405.77828,-20.127865,-0.057045037,-29.950558,59.668831,-0.17048942,0.00061069293,0.070972817,5.2185274,0.083547517,-8.5123806,0,0.1921989,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,998.50204,-9.9850204,0,0,8226.037,0,0,0,0,30,90,4841940.1,19.659257,177.84766,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,413,8477087.8,-8.7592432,0.0026251536,0,0,0,
